CarDetect_145530832_02548.jpg,รถกระบะไม่มีหลังคา,ขาว,Isuzu,พื้นขาวอักษรดำ,กม8313,ภูเก็ต,,
CarDetect_132817880_00732.jpg,รถเก๋งแวน,แดง,Ford,พื้นขาวอักษรดำ,กท4826,ตรัง,,
CarDetect_150443296_02729.jpg,รถกระบะไม่มีหลังคา,เทา,Chevrolet,พื้นขาวอักษรเขียว,บน154,ภูเก็ต,,
CarDetect_160214823_03885.jpg,ไม่เอา,เทา,Nissan,พื้นขาวอักษรดำ,กธ5262,ภูเก็ต,,
CarDetect_132731534_00720.jpg,รถกระบะไม่มีหลังคา,ขาว,Mitsubishi,พื้นขาวอักษรเขียว,บธ6169,พัทลุง,,
CarDetect_130937594_00357.jpg,รถบรรทุก,ขาว,Isuzu,พื้นขาวอักษรดำ,807049,ภูเก็ต,,
CarDetect_17543922_06234.jpg,รถกระบะไม่มีหลังคา,เทา,Toyota,พื้นขาวอักษรเขียว,บธ7822,ภูเก็ต,,
CarDetect_150709171_02773.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กท432,ภูเก็ต,,
CarDetect_145356680_02514.jpg,รถเก๋งแวน,บรอนซ์ทอง,Toyota,พื้นขาวอักษรดำ,ฌป167,กรุงเทพมหานคร,,
CarDetect_134443209_01103.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,ขท422,สงขลา,,
CarDetect_144932115_02425.jpg,รถกระบะมีหลังคาสูง,ขาว,Isuzu,พื้นขาวอักษรเขียว,ถณ897,กรุงเทพมหานคร,,
CarDetect_173924315_05925.jpg,รถเก๋ง,ขาว,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข2591,ภูเก็ต,,
CarDetect_152327742_03121.jpg,ไม่เอา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,5กร4824,กรุงเทพมหานคร,,
CarDetect_131341722_00435.jpg,รถกระบะไม่มีหลังคา,ขาว,Nissan,พื้นขาวอักษรเขียว,ฒค6948,กรุงเทพมหานคร,,
CarDetect_172655133_05644.jpg,รถเก๋ง,ขาว,Mitsubishi,พื้นขาวอักษรดำ,กพ8643,ภูเก็ต,,
CarDetect_155605807_03766.jpg,รถเก๋งแวน,ขาว,Chevrolet,พื้นขาวอักษรดำ,กษ1526,ภูเก็ต,,
CarDetect_131116558_00397.jpg,รถกระบะมีหลังคาสูง,เทา,Toyota,พื้นขาวอักษรเขียว,บบ6059,ภูเก็ต,,
CarDetect_132107285_00582.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,ฎฉ3892,กรุงเทพมหานคร,,
CarDetect_160953596_04031.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,2กก5731,กรุงเทพมหานคร,,
CarDetect_173245676_05782.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข295,กระบี่,,
CarDetect_140641128_01553.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,309445,ภูเก็ต,,
CarDetect_151818697_03020.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,310924,ภูเก็ต,,
CarDetect_130906579_00346.jpg,รถกระบะไม่มีหลังคา,ดำ,Isuzu,พื้นขาวอักษรเขียว,-,นครศรีธรรมราช,,
CarDetect_151616496_02979.jpg,รถเก๋ง,ดำ,Toyota,พื้นขาวอักษรดำ,กต6078,ภูเก็ต,,
CarDetect_141623777_01753.jpg,รถกระบะมีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,บต4747,ปทุมธานี,,
CarDetect_162116892_04270.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,360195,สงขลา,,
CarDetect_152239353_03103.jpg,รถบรรทุก,ขาว,Isuzu,พื้นขาวอักษรเขียว,บท9683,กำแพงเพชร,,
CarDetect_173510432_05835.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กย7219,ภูเก็ต,,
CarDetect_173959286_05937.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,ไม่เห็นป้าย,-,ไม่เห็นป้าย,,
CarDetect_142210588_01888.jpg,รถเก๋ง,ดำ,Volvo,พื้นขาวอักษรดำ,กษ2804,ภูเก็ต,,
CarDetect_141749778_01780.jpg,รถบรรทุก,เทา,Hino,พื้นขาวอักษรดำ,803654,ภูเก็ต,,
CarDetect_125733723_00120.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กพ7092,ภูเก็ต,,
CarDetect_131003323_00370.jpg,รถเก๋งแวน,ดำ,Volvo,พื้นกราฟิก,กจ2323,ภูเก็ต,,
CarDetect_140824135_01603.jpg,รถเก๋ง,ดำ,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข3534,ภูเก็ต,,
CarDetect_173817406_05904.jpg,รถกระบะมีหลังคาสูง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรเขียว,บน9735,ภูเก็ต,,
CarDetect_154450931_03546.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กอ4464,สงขลา,,
CarDetect_162919888_04414.jpg,รถเก๋ง,ดำ,BMW,พื้นกราฟิก,กน3443,ภูเก็ต,,
CarDetect_154658376_03579.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กว522,ภูเก็ต,,
CarDetect_162411433_04328.jpg,รถเก๋ง,แดง,Toyota,พื้นขาวอักษรดำ,กง981,ภูเก็ต,,
CarDetect_150413197_02720.jpg,รถกระบะไม่มีหลังคา,ดำ,Ford,พื้นขาวอักษรดำ,ขท4272,สงขลา,,
CarDetect_130742622_00317.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กย907,ภูเก็ต,,
CarDetect_130402465_00244.jpg,รถกระบะมีหลังคาสูง,บรอนซ์เงิน,Mitsubishi,พื้นขาวอักษรเขียว,ถฬ4361,กรุงเทพมหานคร,,
CarDetect_141257221_01687.jpg,รถตู้,ดำ,Hyundai,พื้นเหลืองอักษรดำ,310985,ภูเก็ต,,
CarDetect_153943379_03438.jpg,รถตู้,ขาว,Toyota,พื้นขาวอักษรดำ,นข5911,ภูเก็ต,,
CarDetect_154151336_03486.jpg,รถเก๋ง,บรอนซ์เงิน,Honda,พื้นขาวอักษรดำ,กล9293,ภูเก็ต,,
CarDetect_160917211_04020.jpg,รถเก๋ง,บรอนซ์เงิน,Nissan,พื้นขาวอักษรดำ,กม5299,ภูเก็ต,,
CarDetect_133901528_00972.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,305714,ภูเก็ต,,
CarDetect_142637601_01992.jpg,รถตู้,ขาว,Toyota,พื้นขาวอักษรเขียว,1ฒช3019,กรุงเทพมหานคร,,
CarDetect_152449986_03142.jpg,รถเก๋ง,บรอนซ์เงิน,Nissan,พื้นขาวอักษรดำ,กร7943,ภูเก็ต,,
CarDetect_16274089_04381.jpg,รถอื่นๆ,อื่นๆ,Toyota,พื้นเหลืองอักษรดำ,ทข114,ภูเก็ต,,
CarDetect_17032676_05122.jpg,รถกระบะมีหลังคาสูง,ขาว,Isuzu,พื้นขาวอักษรเขียว,1ฒต3666,กรุงเทพมหานคร,,
CarDetect_16511290_04888.jpg,ไม่เอา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรเขียว,บง1040,ภูเก็ต,,
CarDetect_171149850_05298.jpg,รถเก๋ง,แดง,Ford,พื้นขาวอักษรดำ,กร5259,ภูเก็ต,,
CarDetect_14403339_02266.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,ขธ4766,สงขลา,,
CarDetect_155129356_03672.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กว9137,ภูเก็ต,,
CarDetect_151223489_02896.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,2กค2767,กรุงเทพมหานคร,,
CarDetect_142236203_01898.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรเขียว,บย1013,มหาสารคาม,,
CarDetect_154349195_03526.jpg,รถตู้,ขาว,Unknown,พื้นเหลืองอักษรดำ,300474,นครศรีธรรมราช,,
CarDetect_140856354_01610.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,308970,ภูเก็ต,,
CarDetect_133542116_00914.jpg,รถเก๋งแวน,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรดำ,กม1372,ภูเก็ต,,
CarDetect_164202973_04683.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,306286,ภูเก็ต,,
CarDetect_164644872_04786.jpg,รถเก๋ง,ดำ,Mazda,พื้นเขียวอักษรสีขาว/ดำ,ฌข218,พังงา,,
CarDetect_164318483_04707.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข3645,ภูเก็ต,,
CarDetect_150126275_02671.jpg,รถเก๋ง,ดำ,Mazda,พื้นขาวอักษรดำ,กษ8239,ภูเก็ต,,
CarDetect_12560192_00083.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,5กฮ7121,กรุงเทพมหานคร,,
CarDetect_151453100_02944.jpg,ไม่เอา,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข3811,ภูเก็ต,,
CarDetect_133845388_00965.jpg,รถเก๋งแวน,ดำ,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข3447,ภูเก็ต,,
CarDetect_132053476_00577.jpg,รถเก๋ง,เทา,Toyota,พื้นขาวอักษรดำ,กษ9464,ภูเก็ต,,
CarDetect_163830307_04608.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,311534,ภูเก็ต,,
CarDetect_140521431_01533.jpg,รถกระบะไม่มีหลังคา,ขาว,Chevrolet,พื้นขาวอักษรเขียว,บบ3600,ภูเก็ต,,
CarDetect_144417397_02326.jpg,รถเก๋ง,ดำ,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข4271,ภูเก็ต,,
CarDetect_154635967_03571.jpg,รถเก๋งแวน,ดำ,Toyota,พื้นขาวอักษรดำ,2กต4260,กรุงเทพมหานคร,,
CarDetect_125658495_00106.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรดำ,กจ1916,สุรินทร์,,
CarDetect_153855342_03419.jpg,รถเก๋งแวน,ขาว,Honda,พื้นขาวอักษรดำ,กว4956,ภูเก็ต,,
CarDetect_150410886_02718.jpg,รถบรรทุก,ขาว,Hino,พื้นขาวอักษรดำ,810432,ภูเก็ต,,
CarDetect_154924131_03625.jpg,รถเก๋งแวน,เทา,Mitsubishi,พื้นขาวอักษรดำ,กธ1983,ภูเก็ต,,
CarDetect_142946791_02063.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,ขธ5003,สงขลา,,
CarDetect_163229296_04488.jpg,รถเก๋ง,ดำ,Honda,พื้นขาวอักษรดำ,5กศ4059,กรุงเทพมหานคร,,
CarDetect_145319951_02498.jpg,รถเก๋งแวน,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กษ7640,ภูเก็ต,,
CarDetect_164046729_04650.jpg,รถเก๋ง,ดำ,Mercedes-benz,พื้นขาวอักษรดำ,กธ90,ภูเก็ต,,
CarDetect_170209287_05097.jpg,รถตู้,ดำ,Volkswagen,พื้นขาวอักษรดำ,นข6166,ภูเก็ต,,
CarDetect_125741296_00123.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,นข6297,ภูเก็ต,,
CarDetect_153012321_03253.jpg,รถเก๋งแวน,ขาว,Honda,พื้นขาวอักษรดำ,กจ3598,ภูเก็ต,,
CarDetect_144944536_02431.jpg,รถเก๋ง,ดำ,Toyota,พื้นขาวอักษรดำ,ขข3238,ชลบุรี,,
CarDetect_150600561_02748.jpg,รถบรรทุก,ขาว,Hino,พื้นขาวอักษรดำ,810060,ภูเก็ต,,
CarDetect_133319316_00856.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กษ5752,ภูเก็ต,,
CarDetect_143738995_02206.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,308620,ภูเก็ต,,
CarDetect_171028502_05271.jpg,รถเก๋งแวน,ดำ,Toyota,พื้นขาวอักษรดำ,กธ3595,ภูเก็ต,,
CarDetect_143530615_02168.jpg,รถกระบะมีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,2กร4970,กรุงเทพมหานคร,,
CarDetect_161954857_04244.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กพ3752,ภูเก็ต,,
CarDetect_153417532_03336.jpg,รถเก๋ง,ขาว,Mazda,พื้นขาวอักษรดำ,กว951,ภูเก็ต,,
CarDetect_150802316_02803.jpg,ไม่เอา,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข4049,ภูเก็ต,,
CarDetect_164022698_04639.jpg,รถเก๋ง,เทา,Toyota,พื้นขาวอักษรดำ,กล8777,ภูเก็ต,,
CarDetect_151659495_02993.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,บธ5027,ภูเก็ต,,
CarDetect_16473982_04805.jpg,รถเก๋ง,ขาว,Honda,พื้นแดง,ก2492,นครศรีธรรมราช,,
CarDetect_141659468_01766.jpg,รถเก๋ง,ดำ,Mazda,พื้นขาวอักษรดำ,กอ8676,ภูเก็ต,,
CarDetect_143218963_02118.jpg,รถเก๋งแวน,ดำ,Mitsubishi,พื้นขาวอักษรดำ,6กท7633,กรุงเทพมหานคร,,
CarDetect_132414338_00655.jpg,รถเก๋ง,ขาว,Chevrolet,พื้นกราฟิก,กบ1771,ภูเก็ต,,
CarDetect_131609589_00486.jpg,รถเก๋ง,ดำ,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข2473,ภูเก็ต,,
CarDetect_14362550_02191.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กค7458,ภูเก็ต,,
CarDetect_125626367_00090.jpg,รถเก๋ง,เทา,Honda,พื้นขาวอักษรดำ,กร9181,ภูเก็ต,,
CarDetect_1413102_01691.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข1699,ภูเก็ต,,
CarDetect_143856440_02240.jpg,รถเก๋ง,บรอนซ์ทอง,Honda,พื้นขาวอักษรดำ,กฉ2495,ภูเก็ต,,
CarDetect_154408731_03530.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,307131,ภูเก็ต,,
CarDetect_163716302_04579.jpg,รถเก๋ง,แดง, Suzuki,พื้นขาวอักษรดำ,กล8276,ภูเก็ต,,
CarDetect_17035753_05135.jpg,รถกระบะไม่มีหลังคา,ดำ,Toyota,พื้นขาวอักษรดำ,กท9959,นครศรีธรรมราช,,
CarDetect_162113656_04269.jpg,ไม่เอา,ขาว,Toyota,พื้นขาวอักษรดำ,กบ1455,นครศรีธรรมราช,,
CarDetect_155454758_03742.jpg,รถกระบะมีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,3กว6964,กรุงเทพมหานคร,,
CarDetect_162032875_04254.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,3กง5258,กรุงเทพมหานคร,,
CarDetect_163404475_04515.jpg,รถกระบะไม่มีหลังคา,ดำ,Toyota,พื้นขาวอักษรดำ,กท330,สุรินทร์,,
CarDetect_13434464_01086.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กอ2951,ภูเก็ต,,
CarDetect_12560799_00084.jpg,รถกระบะไม่มีหลังคา,แดง,Ford,พื้นขาวอักษรดำ,กค6917,พังงา,,
CarDetect_141809206_01787.jpg,รถตู้,ขาว,Toyota,พื้นขาวอักษรดำ,ฮฐ4089,กรุงเทพมหานคร,,
CarDetect_161345198_04127.jpg,รถกระบะมีหลังคา,แดง,Ford,พื้นขาวอักษรดำ,กว1555,ภูเก็ต,,
CarDetect_133533595_00911.jpg,รถบรรทุก,ขาว,Hino,พื้นขาวอักษรดำ,815588,สุราษฎร์ธานี,,
CarDetect_171813117_05434.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กค3613,ระนอง,,
CarDetect_1609085_04018.jpg,รถเก๋งแวน,ดำ,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข2986,ภูเก็ต,,
CarDetect_151612470_02977.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,308932,ภูเก็ต,,
CarDetect_165207951_04913.jpg,ไม่เอา,บรอนซ์ทอง,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข2492,ภูเก็ต,,
CarDetect_154009979_03452.jpg,รถกระบะไม่มีหลังคา,ขาว,Mazda,พื้นขาวอักษรดำ,ขค3909,นครราชสีมา,,
CarDetect_144504660_02337.jpg,รถกระบะไม่มีหลังคา,เทา,Isuzu,พื้นขาวอักษรเขียว,บห3274,นครศรีธรรมราช,,
CarDetect_141847592_01809.jpg,รถเก๋ง,บรอนซ์เงิน,Honda,พื้นขาวอักษรดำ,กษ6113,ภูเก็ต,,
CarDetect_155227349_03696.jpg,ไม่เอา,บรอนซ์ทอง,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข2228,ภูเก็ต,,
CarDetect_14492481_02423.jpg,รถกระบะไม่มีหลังคา,ส้ม,Ford,พื้นขาวอักษรดำ,กต9793,กระบี่,,
CarDetect_155318560_03714.jpg,รถกระบะไม่มีหลังคา,ดำ,Unknown,ไม่เห็นป้าย,-,ไม่เห็นป้าย,,
CarDetect_151813360_03018.jpg,รถกระบะมีหลังคา,ขาว,Toyota,พื้นขาวอักษรเขียว,1ฒพ6563,กรุงเทพมหานคร,,
CarDetect_164230666_04692.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,300415,นครศรีธรรมราช,,
CarDetect_165740459_05014.jpg,รถบรรทุก,ขาว,Hino,พื้นขาวอักษรดำ,807485,ภูเก็ต,,
CarDetect_131123514_00400.jpg,รถเก๋งแวน,ดำ, Suzuki,พื้นขาวอักษรดำ,4กก1321,กรุงเทพมหานคร,,
CarDetect_173543311_05849.jpg,รถกระบะไม่มีหลังคา,ขาว,Isuzu,พื้นขาวอักษรดำ,กร8922,ภูเก็ต,,
CarDetect_171327692_05329.jpg,ไม่เอา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กต4168,ภูเก็ต,,
CarDetect_145917361_02621.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,บต2533,ร้อยเอ็ด,,
CarDetect_154910725_03620.jpg,รถเก๋ง,ขาว,Chevrolet,พื้นขาวอักษรดำ,กฉ4946,กระบี่,,
CarDetect_1606095_03955.jpg,รถเก๋ง,น้ำตาล,Ford,พื้นขาวอักษรดำ,3กล8872,กรุงเทพมหานคร,,
CarDetect_134947989_01204.jpg,ไม่เอา,แดง,Ford,พื้นขาวอักษรเขียว,บน912,สุราษฎร์ธานี,,
CarDetect_154140315_03483.jpg,รถเก๋ง,น้ำเงิน,Chevrolet,พื้นขาวอักษรดำ,กร1203,ภูเก็ต,,
CarDetect_161331980_04122.jpg,รถเก๋ง,ดำ,Mercedes-benz,พื้นขาวอักษรดำ,กล8148,ภูเก็ต,,
CarDetect_160039384_03855.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กท8167,ภูเก็ต,,
CarDetect_15003362_02641.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรเขียว,บธ3495,ภูเก็ต,,
CarDetect_150822127_02810.jpg,รถบัส,ขาว,Unknown,พื้นเหลืองอักษรดำ,310409,ภูเก็ต,,
CarDetect_141038955_01637.jpg,รถอื่นๆ,อื่นๆ,Toyota,พื้นเหลืองอักษรดำ,ทข345,ภูเก็ต,,
CarDetect_165552676_04979.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข1761,ภูเก็ต,,
CarDetect_1524564_03145.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กพ1524,ภูเก็ต,,
CarDetect_162610486_04352.jpg,รถเก๋ง,น้ำตาล,Toyota,พื้นขาวอักษรดำ,กร3640,ภูเก็ต,,
CarDetect_140646336_01557.jpg,ไม่เอา,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,301019,พังงา,,
CarDetect_135337213_01276.jpg,รถเก๋ง,แดง,Honda,พื้นขาวอักษรดำ,กธ2813,ภูเก็ต,,
CarDetect_14410568_02275.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข2966,ภูเก็ต,,
CarDetect_163045655_04440.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กม900,ภูเก็ต,,
CarDetect_152222387_03098.jpg,รถเก๋ง,น้ำเงิน,Honda,พื้นเขียวอักษรสีขาว/ดำ,ฌข2894,ภูเก็ต,,
CarDetect_143919596_02248.jpg,รถกระบะไม่มีหลังคา,เทา,Unknown,พื้นขาวอักษรเขียว,บค9469,ภูเก็ต,,
CarDetect_134648196_01142.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,331095,กรุงเทพมหานคร,,
CarDetect_152403552_03135.jpg,รถกระบะมีหลังคา,เทา,Isuzu,พื้นขาวอักษรเขียว,ตธ5037,กรุงเทพมหานคร,,
CarDetect_125705904_00108.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรเขียว,บบ284,ภูเก็ต,,
CarDetect_165107856_04887.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,334884,กรุงเทพมหานคร,,
CarDetect_140006943_01413.jpg,รถกระบะไม่มีหลังคา,ขาว,Ford,พื้นขาวอักษรดำ,กค4003,พังงา,,
CarDetect_150023868_02637.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กธ357,ภูเก็ต,,
CarDetect_130251941_00222.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรเขียว,บธ7665,ภูเก็ต,,
CarDetect_134742442_01160.jpg,รถกระบะไม่มีหลังคา,ขาว,Isuzu,พื้นขาวอักษรเขียว,บม8217,ชุมพร,,
CarDetect_133903806_00974.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กล7875,ภูเก็ต,,
CarDetect_16493833_04850.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กว3337,ภูเก็ต,,
CarDetect_143113984_02102.jpg,รถเก๋ง,ดำ,Mitsubishi,พื้นแดง,ก0633,พังงา,,
CarDetect_140304919_01484.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,บบ3324,ภูเก็ต,,
CarDetect_160243144_03898.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Mitsubishi,พื้นขาวอักษรดำ,กท310,ภูเก็ต,,
CarDetect_152558736_03164.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กม8865,ภูเก็ต,,
CarDetect_142355378_01932.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,309836,ภูเก็ต,,
CarDetect_173159529_05763.jpg,รถกระบะมีหลังคาสูง,ขาว,Unknown,พื้นขาวอักษรเขียว,บฉ7741,ภูเก็ต,,
CarDetect_13454933_01123.jpg,รถบรรทุก,น้ำเงิน,Unknown,พื้นขาวอักษรดำ,806273,ภูเก็ต,,
CarDetect_132847950_00742.jpg,รถกระบะไม่มีหลังคา,ขาว,Isuzu,พื้นขาวอักษรเขียว,บบ5082,ภูเก็ต,,
CarDetect_125356326_00035.jpg,รถกระบะไม่มีหลังคา,บรอนซ์ทอง,Toyota,พื้นขาวอักษรเขียว,บธ7603,ภูเก็ต,,
CarDetect_130609232_00284.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กพ9812,ภูเก็ต,,
CarDetect_160400993_03921.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,บธ1795,ภูเก็ต,,
CarDetect_150949715_02845.jpg,รถเก๋ง,บรอนซ์ทอง,Toyota,พื้นขาวอักษรดำ,กจ347,พิษณุโลก,,
CarDetect_151621684_02983.jpg,รถกระบะไม่มีหลังคา,ดำ,Ford,พื้นแดง,ม9709,ไม่เห็นป้าย,,
CarDetect_152305158_03109.jpg,รถบรรทุก,ฟ้า,Isuzu,พื้นขาวอักษรดำ,808152,ภูเก็ต,,
CarDetect_151924106_03046.jpg,รถเก๋ง,ดำ,Mazda,พื้นขาวอักษรดำ,กข323,ภูเก็ต,,
CarDetect_163609516_04558.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กน1827,ภูเก็ต,,
CarDetect_145722264_02590.jpg,รถเก๋งแวน,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กษ7983,ภูเก็ต,,
CarDetect_125731930_00118.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Ford,พื้นขาวอักษรเขียว,บฉ8062,พังงา,,
CarDetect_125722498_00113.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,ผจ8414,สุราษฎร์ธานี,,
CarDetect_134724632_01154.jpg,ไม่เอา,ขาว,Toyota,พื้นเหลืองอักษรดำ,309796,ภูเก็ต,,
CarDetect_141330379_01697.jpg,รถกระบะไม่มีหลังคา,ขาว,Ford,พื้นขาวอักษรดำ,3กร8033,กรุงเทพมหานคร,,
CarDetect_153718946_03400.jpg,รถกระบะมีหลังคา,ขาว,Mitsubishi,พื้นขาวอักษรดำ,นข3412,ภูเก็ต,,
CarDetect_155553805_03759.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,บบ922,ภูเก็ต,,
CarDetect_155408897_03730.jpg,รถเก๋ง,บรอนซ์ทอง,Mitsubishi,พื้นขาวอักษรดำ,กษ9243,ภูเก็ต,,
CarDetect_161352220_04131.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,307998,ภูเก็ต,,
CarDetect_135230584_01257.jpg,รถบรรทุก,ขาว,Isuzu,พื้นเหลืองอักษรดำ,641459,กรุงเทพมหานคร,,
CarDetect_152019738_03058.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,323019,กรุงเทพมหานคร,,
CarDetect_152332942_03124.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรดำ,กล6615,ภูเก็ต,,
CarDetect_150732947_02784.jpg,รถตู้,ขาว,Toyota,พื้นขาวอักษรดำ,6ก2453,กรุงเทพมหานคร,,
CarDetect_171942687_05471.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข4340,ภูเก็ต,,
CarDetect_151409879_02930.jpg,รถเก๋ง,เทา,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข3032,ภูเก็ต,,
